Date,coef,conf_L,conf_H,MIN-MAX norm,FWD 6M RETURN,DM Equity,EM Equity,KR Equity,US_TRSY,EM_TRSY,COMDTY,GOLD,HY,CREDIT,REIT,CASH,GLOBAL_LR,DM_LR,EM_LR,KOSPI_LR,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,Global Equity,DM Equity,EM Equity,KR Equity,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,GLOBAL_LR,DM_LR,EM_LR,KOSPI_LR,US_TRSY_LR,EM_TRSY_LR,COMDTY_LR,GOLD_LR,HY_LR,CREDIT_LR,REIT_LR,CASH_LR,G7 CLI,MSCI AC World,CBOE VIX,AAII Sentiment Bullish
2013-04-30,0.369596178,-0.78120378,1.520396136,73.5922898,8.60144658,20.55096847,0.217484727,-0.333527913,0.173773131,2.113005841,-17.01642354,-39.11293556,8.860135861,0.831400731,20.62114721,3.094971048,2.85352246,3.140144217,0.781887695,-2.062553283,0.885076965,2.794790903,-4.847186011,-8.432738347,2.46799063,2.344872467,6.653364943,0.234441048,25.8253643,27.99456526,10.52679763,7.613452961,1.564507362,5.860850944,-6.966274997,-31.43216584,14.18790986,3.887048145,33.31358127,2.84670484,21.73911555,21.09516435,28.84880542,22.45714835,4.718202351,11.09573278,28.14759591,21.73687263,15.37047639,9.222884168,35.29671074,0.283631499,99.86832,394.999054,13.52,28.2895
2013-05-31,0.211620188,-1.048737001,1.471977377,71.74225935,10.24715098,24.27147265,-0.061749253,7.59719917,-0.762704261,-4.216792281,-15.61589353,-44.12649389,9.588701929,-0.236120603,17.61772936,5.94465071,-0.192111112,0.125797222,-2.557104902,1.871688163,-1.722256706,-3.885053746,-1.499452633,-5.204596911,-1.021320586,-2.444241218,-6.178327136,0.234441036,22.78735458,25.570896,2.882575694,9.188120196,-2.917618104,-4.990338033,-12.89659546,-42.65413292,9.683676273,-1.431104638,21.95134062,2.840022418,21.72897299,21.08499022,28.85788562,22.46244702,4.76170259,11.2892844,27.79453305,21.90219777,15.39343015,9.297800095,35.42288453,0.273877217,100.02473,399.040992,16.3,35.9684
2013-06-28,-0.247787336,-1.767673765,1.272099093,66.36221453,14.93216718,27.4071501,-7.473940523,-2.566549965,2.357929378,-8.881737292,1.093557633,-54.80599088,9.080436307,0.382445688,25.1018875,8.304812052,-2.922527174,-2.451696005,-6.523089869,-7.072996667,-1.106636529,-5.162558897,0.23381695,-15.69033594,-2.900983075,-2.445885195,-1.77340973,0.224418101,12.3323793,16.83457203,-19.99129027,-13.50136431,-4.259000479,-17.16597837,-11.12823016,-65.93557489,-0.161229378,-7.36804417,11.00156265,2.813294125,21.41611576,20.76924408,28.61779559,22.23112781,4.805360366,11.53415953,27.42499067,23.01716337,15.39805599,9.380089726,35.00623793,0.263514329,100.17873,387.437892,16.86,30.2752
2013-07-31,-0.293633336,-1.449011,0.861744329,65.82531968,6.154642332,24.70367169,-10.70432644,3.312410852,-0.044764936,-7.624836615,-0.727231878,-38.98038966,7.412762173,0.868515017,17.53205925,4.252130542,4.718406716,5.172835608,1.075121937,2.685592211,-0.108913059,0.945549602,4.796191463,9.782379654,2.288027106,1.558738022,0.766567978,0.224418132,12.72312216,17.18443596,-20.49170671,-4.58356448,-2.855399826,-12.40963805,-10.06481445,-47.24371936,1.497222801,-3.286465181,5.859267457,2.779883185,21.46886259,20.84560782,28.57001869,22.12863515,4.809959699,11.53319681,27.03818413,23.3797001,15.38404685,9.388272667,34.99099103,0.25193658,100.32178,403.954858,13.45,45.1178
2013-08-30,-0.281491296,-1.090568119,0.527585527,65.96751308,12.97476035,19.83662286,-11.86449215,-2.207711319,-2.102792259,-12.85747028,14.55834495,-18.10762401,6.687708524,0.508798303,1.30522386,4.243391521,-2.054743051,-2.099434295,-1.696826055,0.642455872,-0.487102214,-2.716925888,3.32046315,5.925882256,-0.653180246,-0.643744825,-7.106086552,0.221912485,8.552486785,12.53697023,-21.26634798,-9.77346949,-4.883519906,-17.55953189,5.543276087,-26.0149974,0.928472114,-3.54674663,-10.01589081,2.749814367,21.46716942,20.86093423,28.32902733,21.80627623,4.807418392,11.6329721,26.95496364,23.01986693,15.38859375,9.336216635,35.14720915,0.234806338,100.45297,395.668298,17.01,33.54
2013-09-30,-0.303469286,-1.225321058,0.618382485,65.7101325,8.400536924,22.48305703,1.771620562,4.694877273,-3.482254523,-8.658702262,3.8593425,-31.53475553,7.114161637,1.794883765,0.425578153,1.532191393,5.084972926,4.931984642,6.33009451,3.599966468,0.696901497,2.634988301,-3.450401602,-5.017129315,1.763211622,1.857019219,3.142457105,0.221912531,14.97504153,17.63926278,-5.179833368,-0.671694474,-3.685860092,-10.77841945,-2.893137365,-37.27307721,3.8874909,0.453516942,-8.990866785,2.723086667,20.64623388,20.0990814,27.04429718,21.82175159,4.808609213,11.12263078,26.38863259,23.04675179,14.77029332,8.557790118,35.16700059,0.21341324,100.56557,409.889644,16.6,36.05
2013-10-31,-0.183262702,-1.083526919,0.717001514,67.11785174,5.421487551,20.78361016,5.413206905,8.524575647,-5.142403689,-11.15032297,6.379231768,-18.42422022,4.358151564,-1.641564041,-10.30318689,1.202921761,3.967448275,3.867854957,4.764212388,1.646063383,0.481268003,2.634673985,-1.453142287,-0.188643708,2.460561481,1.378223212,3.990733633,0.221912569,17.20289316,19.09468426,2.784816018,6.745538857,-4.493478017,-11.09865329,3.894950082,-20.78488794,3.872632604,-1.479781568,-14.3161294,2.698029708,17.92149582,17.56171327,22.68804272,18.05341665,4.8048809,8.0638964,21.90168958,21.22717171,10.99514558,7.463049704,30.24305318,0.187562342,100.65372,425.793946,13.75,49.2
2013-11-29,-0.241636768,-1.236571961,0.753298425,66.4342428,6.149149614,22.69386447,6.418853387,4.853634521,-4.60455243,-9.897636603,6.388820197,-20.27371705,5.195894652,1.024683759,-10.57317829,-1.226666625,1.453593293,1.813361191,-1.472925783,0.725807654,-0.327661555,-2.305723681,-0.784152859,-5.51167816,0.360932522,-0.123994742,-5.642607479,0.22107736,20.49430197,22.4698122,4.953174256,4.453777839,-1.704287715,-7.939993155,5.325549629,-21.39905043,6.637138819,3.160711384,-13.24469009,2.671302357,17.56545828,17.21077915,22.34918115,17.93833566,4.280971251,8.181955668,20.68383624,20.94067969,10.31904468,7.443722912,27.33945098,0.152028976,100.72084,433.256418,13.7,47.3
2013-12-31,0.134710393,-0.824407654,1.09382844,70.84158158,6.292825979,22.6631301,5.76531921,8.325616076,-8.523101391,-4.141591816,-0.627410242,-7.385853637,6.296339363,0.455353945,-18.81544976,-4.01235185,1.762489019,2.133290713,-1.292301273,-0.60591003,-0.911251608,0.581434134,1.910673117,-3.947613284,0.930891911,0.004368625,0.556638863,0.221077303,29.86433436,31.63978563,15.41475145,17.38795111,-1.313517873,3.547992907,8.679261964,2.086394886,14.30088879,8.061219023,-8.584592904,2.664620761,17.53372406,17.19245116,22.18669618,17.82847861,4.074888569,7.638096972,19.64227458,20.87140259,9.976184611,7.016618236,26.50280429,0.121140857,100.75842,440.376978,13.72,55.06
2014-01-31,-0.274788829,-0.839909716,0.290332059,66.04600455,9.168038121,12.65311256,0.062674381,4.08960047,-3.090425815,-4.027682148,-4.697013837,-9.934847997,6.273515944,2.845199519,-1.117908359,-3.056224716,-4.059118131,-3.740282184,-6.775234904,-3.551597141,1.347567945,-1.024566322,-1.651411761,3.787868841,-0.211033,0.881170265,3.979017791,0.221912551,12.30928466,13.81355005,-0.285962232,4.913572409,1.599444134,-0.392238941,-4.215944485,-9.902626741,9.30276858,6.706083509,-2.159693276,2.659609599,17.09298266,16.69380397,22.18556325,17.91825531,3.849641144,7.686866791,19.16613205,20.79956124,9.892890135,6.866452133,24.70803954,0.115994579,100.77006,425.225711,18.41,32.1839
2014-02-28,0.058092352,-0.975066981,1.091251685,69.94432049,6.637148015,18.72894162,-0.004202291,-1.665328244,-5.354277854,2.7304989,-11.38882707,-19.49709237,6.928976421,2.587904068,12.53118337,-5.597776555,4.765374968,4.943049597,3.206715189,1.98143486,0.271856643,3.192467968,4.410309957,5.860066311,2.566661515,1.617174775,4.992797565,0.221077357,25.9495207,27.89851783,9.521120256,7.591530386,3.117361848,11.42654877,-2.03625087,-10.03425863,15.7424521,11.22792271,22.03807496,2.657939343,16.3368202,15.84768313,21.97148988,17.35016009,3.833425077,7.696414975,18.9978394,20.89580941,9.717779357,6.731895067,21.65421988,0.116519208,100.7715,441.454474,14,39.6907
2014-03-31,0.057983299,-0.664983951,0.78095055,69.9430434,2.878125227,11.66420441,-4.207480742,-5.890988246,-4.966454555,2.32120251,-1.853976957,-12.41914587,6.897359352,1.364674363,10.34184043,-3.251234693,0.510749499,0.218616871,3.033238527,0.2883279,-0.286107782,1.252988135,0.139672094,-2.654600641,0.571576454,0.07112906,0.872598295,0.221077339,16.80107385,18.47178229,2.927408291,0.968253249,1.151343288,8.662548439,5.143896522,-5.309201282,13.35918177,7.65614239,17.49835734,2.656268958,16.0769779,15.6387823,21.2837035,16.52979089,3.742597701,7.597985154,18.92068595,20.85350306,9.675764258,6.737773643,21.65670521,0.11579146,100.7682,442.0516,13.88,31.16
2014-04-30,-0.130403424,-0.929956005,0.669149156,67.73687792,2.619498006,8.534604499,-9.497447536,-8.982251658,-4.526378862,1.156457641,5.705003081,-9.016409748,5.28395299,2.144329337,12.817324,-3.619183744,0.988398902,1.061744495,0.373793484,-1.206367255,0.550385016,1.54712719,0.738885559,-0.251913707,0.994289511,1.333525087,3.615226115,0.221077369,10.8429751,12.85956136,-5.853429518,-4.736608025,1.289577315,6.487454848,9.527952215,-5.435741281,10.42663783,7.566746139,16.7473423,2.654598558,15.44420694,15.059281,20.28106755,15.66749534,3.625537447,7.344450294,18.90893244,20.76686423,8.788525636,6.643398188,18.08787144,0.114693101,100.75051,443.953544,13.41,34.5
2014-05-30,0.157246788,-0.908713082,1.223206658,71.10550154,2.150815656,3.549984173,-6.45370871,-12.734093,-4.181539901,8.803288069,0.606918227,-11.04237162,2.656883827,0.975789642,22.61874155,-4.799892255,2.181255356,2.030539264,3.450683458,1.676953268,0.937425534,3.144744356,-0.175599162,-2.993527977,0.841423771,0.780073677,2.433479343,0.221077327,12.29829923,13.29391751,3.993788964,-2.834316797,3.819751494,17.38839092,10.74505961,-0.399440916,11.38762033,9.374882976,32.89951595,2.654598493,14.97586134,14.67299203,19.14726046,15.66406389,3.590781925,7.303490253,17.17993066,20.39010323,8.229637293,6.120575664,18.08699536,0.113441278,100.7161,452.748491,11.4,36.46
2014-06-30,0.566093697,-0.315024338,1.447211732,75.89343944,-1.650036386,-1.080422015,-4.367402407,-15.10393432,-2.108876847,7.843892618,-4.056980557,0.583681432,1.697616914,1.518961691,17.91691734,-2.843453851,1.906165384,1.812286393,2.663216344,0.408347327,-0.142454998,0.593021674,2.094982925,5.029319429,1.119570376,0.515582939,0.858485174,0.22107733,12.58565196,12.65190887,11.9048242,-0.805802082,5.357344714,17.411566,11.11367923,17.55442451,11.76497726,10.3973116,33.50320857,2.654598546,14.96126521,14.6579506,19.14465613,15.65743418,3.58891847,7.301116348,17.19874713,20.37857991,8.183809381,6.083431939,17.93295675,0.112163342,100.67167,458.726681,11.57,37.2208
2014-07-31,0.638047254,-0.284639035,1.560733542,76.73607554,-2.014386516,2.849498653,12.56294906,-0.96362343,-4.927141236,10.10622714,-12.53398832,-12.5959614,-0.519602961,-1.377184145,9.786555749,-2.387729103,-1.183905989,-1.574171707,1.977009922,3.625272062,-0.163054591,0.116725286,-5.442669384,-2.288341368,-1.327405092,-0.647399566,0.207425151,0.221077373,18.33607624,16.98412982,29.40931385,13.54793632,2.336099642,19.69414922,3.53116398,5.402004094,9.532233073,7.340171942,25.96002328,2.652928189,14.62129517,14.36368031,18.6137317,14.95443371,3.594273733,7.237704816,17.3893514,20.4186148,7.964788831,5.87328238,17.55911192,0.110858401,100.62158,456.46794,16.95,29.6296
2014-08-29,0.180012827,-0.997997125,1.358022779,71.37211082,1.213461133,3.148188174,18.3291114,0.328468895,-2.592892363,7.490380349,-17.55840512,-15.75065173,-1.706574357,-1.114704862,12.62973386,-3.202654246,2.234484862,2.230765254,2.260725776,-0.365488948,1.049366101,0.658399117,-1.653128402,0.038895372,0.578768523,0.83178106,2.748056261,0.221077338,13.27429603,11.55956114,27.51733502,8.854088708,3.891118558,14.62601151,-8.595712739,-6.240337785,5.556447089,5.769384512,21.47054068,2.65292815,14.58584993,14.30735026,18.6228797,14.94200974,3.600546295,7.220400819,17.37001764,20.41214291,7.928074164,5.823045988,16.69292391,0.109525476,100.57365,467.279812,11.98,51.9231
2014-09-30,-0.456396632,-1.380904031,0.468110766,63.91922588,2.97500554,6.696767914,9.02383504,4.749571891,-0.556143299,4.922439949,-18.83581936,-8.209417235,-2.783707078,-1.936588907,9.83793149,-2.908870408,-3.248273289,-2.699811364,-7.678353057,-2.369572272,-0.548915718,-2.438590894,-6.212894783,-5.536432243,-2.580481688,-2.341223049,-6.001115287,0.200200161,5.756250453,5.72270467,6.094151852,3.538288365,3.365502687,7.242853456,-21.30084649,-12.00400099,-0.747669195,0.944680294,7.723113512,2.611173796,14.61580884,14.33965783,18.62457101,14.85942565,3.6127837,7.121206779,17.60647399,20.51963443,7.744295567,5.892328971,16.83913888,0.110570704,100.53404,460.146651,16.31,41.8367
2014-10-31,-0.620546801,-2.187323372,0.94622977,61.99689066,5.139745246,7.519128482,12.97785606,3.173408636,0.15638438,5.546621498,-30.46863648,-13.82769122,-3.020976278,-3.573195815,25.18203255,-3.664931821,0.729771682,0.674638245,1.183951162,-2.793481143,0.969522692,1.634263869,-6.170236447,-4.390078036,0.607420611,0.397969656,10.18900345,0.196025223,5.238996011,4.94849217,7.714467208,0.364060588,4.20377804,7.417126814,-35.11909051,-20.28032965,-1.521406995,-0.926430568,20.87066817,2.561069504,14.57580495,14.28826443,18.62758668,14.6729441,3.623428257,7.131444641,17.63985325,20.54404097,7.729201381,5.880515733,17.09341637,0.112641218,100.5015,465.154469,14.03,49.3711
2014-11-28,-0.87313544,-2.903267998,1.156997118,59.03886727,3.365794648,11.53442859,9.023322926,5.589529523,1.211007664,0.72555112,-47.7355524,0.29051464,-3.767154129,-2.679242334,29.0947614,-3.287167001,1.712573007,2.04474698,-1.064110572,0.829253494,0.803190369,-0.387742001,-11.5639963,1.576513265,-0.736063863,0.290392191,2.085676436,0.178492391,4.301631313,4.976907602,-1.315120851,-1.331338961,3.935307709,0.3521541,-57.89588478,-11.14024716,-4.676382265,-1.905793539,20.17506236,2.475899631,14.50848796,14.22727182,18.55755395,14.64341287,3.596823655,7.14460894,18.35356338,19.80858325,7.758295077,5.831129079,16.93266888,0.116531309,100.47847,476.98658,13.33,52.1452
2014-12-31,-1.759226344,-4.580143178,1.061690489,48.6620046,2.928070942,14.45380552,8.013871561,9.815910249,1.547524463,-2.616021832,-66.04561301,8.16692004,-6.743796199,-3.013593387,42.65985702,-6.238864427,-1.894686658,-1.57673466,-4.620810587,-2.051382104,0.142327168,-2.907938279,-14.65340695,1.946686278,-2.414229328,-0.629475892,1.781450392,0.177657627,-3.300072772,-1.801134503,-15.88317471,-6.250797823,4.504872041,-6.649765805,-91.39266453,-17.30551346,-11.74398167,-4.195911199,22.0209928,2.389060226,14.54812188,14.26451537,18.60853072,14.15751836,3.343642301,7.317600271,19.43275965,19.50403074,7.866956245,5.696759286,16.7564768,0.120306605,100.4587,471.882821,19.2,50.9434
2015-01-30,-1.696838027,-4.955157356,1.561481302,49.39262377,5.375957016,11.60766114,2.461518761,3.566819831,5.663669446,-3.901136797,-73.29702805,19.1894145,-7.713870008,-2.550947023,52.58335057,-7.609452371,-1.548256119,-1.79778667,0.590435537,1.742772645,2.553728592,0.343523865,-7.792346958,4.400101568,-0.953216884,0.404063154,6.476178733,0.177657665,-4.028773031,-2.24836443,-18.65632348,-10.01579666,9.938438407,-6.196168647,-96.09201968,-3.928627595,-10.99560526,-2.092985759,34.55849996,2.302220811,14.3963496,14.1310126,18.41062949,13.96988403,3.445965329,7.31775551,19.39902635,19.58941015,7.899250847,5.695330111,16.58783227,0.123960441,100.4388,469.951216,20.97,44.1718
2015-02-27,-1.520743734,-4.099112003,1.057624535,51.45483464,-7.137057832,17.87253424,2.283086236,7.035030844,1.471022868,-2.565959796,-59.31988261,9.727400269,-3.830601815,-4.8548815,38.42621051,-6.243959247,5.46233251,5.74761703,3.026151233,1.857499436,-1.556498774,1.237702462,6.264839267,-3.738942134,2.455632304,-0.555796675,-3.647865291,0.176822816,2.426922266,4.785339122,-17.12547257,-5.56981989,4.726708658,-5.037561957,-80.25608434,-11.48430261,-7.241877697,-4.868141229,21.76665686,2.213711768,14.54380086,14.29482817,18.45158617,13.97765153,3.548191153,7.314300999,19.45612289,19.637285,7.932205054,5.697761422,16.64391464,0.12750619,100.41279,495.557094,13.34,45.3731
2015-03-31,-1.260701076,-4.260429979,1.739027827,54.50015081,-9.283179667,14.0540261,7.312200272,11.06889768,0.54008162,-1.045798755,-68.13847355,8.912528591,-4.848480628,-5.996975865,46.78272669,-8.640732161,-1.486728881,-1.497386188,-1.416709424,2.746910077,0.628868148,0.457999096,-7.04808168,-2.249157701,-0.858816907,-1.034767651,1.776825797,0.175153168,5.950011081,7.190189472,-4.602185304,4.663144808,7.082276391,0.755618023,-81.92645813,-4.909753523,-3.798548135,-2.255230432,37.32253903,2.163617781,14.37200303,14.14559401,18.15173714,13.78223765,3.511803291,7.272233169,19.63789357,19.66509869,7.868317602,5.733146154,16.20504418,0.131021554,100.38231,492.54162,15.29,38.4298
2015-04-30,-0.632928207,-2.434782319,1.168925904,61.85189407,-4.594713087,12.01425116,12.07273226,19.78798193,-1.176392492,-1.479793132,-43.30854507,7.587519744,-2.599940047,-5.41780519,7.843958496,-5.323967653,2.894511387,2.351817412,7.432607934,4.134190715,-0.527532955,1.952074404,10.48805077,-0.570283518,2.456186691,0.747199357,-5.968318976,0.154285565,10.27949049,10.54454781,7.895128242,18.51848852,4.088165096,1.391239093,-48.6098837,2.729835513,-0.101015976,-1.55677103,5.007894182,2.080138465,14.40107197,14.15689925,18.43526864,13.84057594,3.517049651,7.298719253,20.21072217,19.50976683,7.886634517,5.734557752,16.31569222,0.136652782,100.3474,499.168468,14.55,31.47
2015-05-29,-0.393190522,-1.581291371,0.794910328,64.65942209,-5.307925907,8.127336241,4.596156498,16.63066215,-0.90440806,-0.446930043,-26.31217513,4.730325072,-0.178671796,-6.615502354,2.682507832,-2.309300407,-0.061377591,0.420994531,-4.066681277,-0.582994071,-0.180222511,-0.5380266,-2.007006258,0.940280577,-0.052351739,-1.129356128,-0.038149359,0.150112611,6.731589295,7.297042911,1.889986831,15.6939934,2.121339337,1.090669896,-29.49590362,1.457370137,1.266408272,-4.396267669,0.760242591,2.023378905,13.56639825,13.27257885,18.04348821,13.54312307,3.465524728,7.250324656,19.2580618,19.48499109,7.485630102,5.516725526,16.04978698,0.141609619,100.30103,502.042576,13.84,27
2015-06-30,-0.081255442,-0.90642833,0.743917446,68.31244174,-4.746462931,4.751896389,5.357489276,15.0390598,-1.811955584,1.930538184,-1.003246219,-6.46376428,2.292082616,-7.208141663,-12.71005834,-0.17390018,-2.332410363,-2.308744235,-2.544744286,-1.850814926,-0.886583753,-1.707281431,-0.112332064,-1.72710016,-1.130036107,-1.183169201,-4.525603433,0.150112515,5.856141885,5.83302376,6.042119434,16.09512775,0.063517495,3.491983592,-0.413753851,-5.890202738,3.834794715,-5.503654287,-11.85386506,1.968288682,13.52550337,13.20467427,18.08431313,13.51307727,3.428766488,7.293463585,19.25516135,19.45121993,7.524011946,5.533064971,15.9729084,0.146330539,100.2406,486.746639,18.23,35.5556
2015-07-31,-0.940079506,-2.034805167,0.154646155,58.25489649,-11.83860691,18.46684099,0.901944931,14.33165137,-6.821379898,3.649777357,-2.928909919,-15.85989078,5.330029161,-7.217368156,-5.218588462,-4.63410659,0.899629955,1.812235675,-7.126559667,-2.145803228,0.830197544,0.409991324,-15.20107158,-6.400350914,-0.308307977,0.397103495,5.762764185,0.137594594,10.75191403,13.05306845,-9.391870973,8.317976006,-3.383544601,3.62491851,-15.23120309,-27.4911077,5.124612529,-5.517573606,-13.28069415,1.88816254,13.16073299,12.84928687,18.0403833,13.48742739,3.43347919,7.116884819,20.17688053,19.46303002,7.308951325,5.282302333,15.66642429,0.152444115,100.15148,494.885394,12.12,21.1055
2015-08-31,-1.431063682,-2.127532765,-0.734594599,52.50506276,-5.41962093,1.258318875,-13.36103647,9.676759431,-0.928514737,3.623667961,-3.988272416,8.639813001,2.700114146,-3.37220131,-0.759365878,-3.489282601,-7.050682338,-6.793474086,-9.445531261,-4.465626509,0.043702084,-1.081139776,0.299101137,3.277807546,-1.256741121,-0.496844134,-6.038449695,0.136760064,-14.27411566,-12.02911378,-34.33523596,-4.328275883,-0.183142885,-1.012765967,-27.16267935,-13.45760834,-2.300134322,-5.399668524,-18.06186296,1.808037034,13.49144426,13.14543161,18.51679763,13.64687866,3.339575529,7.100278738,20.05426062,19.30168363,7.354505397,5.27718257,15.95108204,0.158761257,100.04156,461.09098,28.43,32.5
2015-09-30,-1.440146814,-2.184846221,-0.695447407,52.39869172,5.428624567,-2.50069461,-16.21086072,7.014622367,0.653052068,1.064973824,-2.070573152,10.4528198,0.957984516,-0.305444785,3.458528587,-2.514407898,-3.632850716,-3.699284221,-3.018676017,1.092539836,0.873780614,-1.390780268,-6.535598996,-1.867550943,-2.244265129,0.046180523,3.318368277,0.135925649,-18.56635933,-16.43290985,-37.53916914,-7.637016364,0.306682045,-4.710324694,-26.13771398,-12.69439482,-5.071030766,-3.237772176,-14.978778,1.729581996,13.08611516,12.78591762,17.92156985,13.28546634,3.35226469,7.121969587,19.8233429,19.18457039,7.298143822,5.147885348,15.91413435,0.16483972,99.92876,444.71395,24.5,32.1199
2015-10-30,-1.483598339,-2.996459275,0.029262597,51.88983816,-0.639940367,6.707766188,-18.56872613,3.704336411,-1.279946467,1.40061187,-24.21499666,15.02098944,-0.097271924,-2.813402181,25.0913094,-4.950669949,7.582977967,7.655317657,6.896262215,3.340050253,-0.366731466,3.109460393,0.229186756,2.513040263,2.966865753,0.593218398,5.662474451,0.132587818,-9.189426174,-5.825909356,-38.61186058,-9.225297287,0.628285024,-2.395552715,-46.655442,-6.527747261,-4.049672642,-3.545734093,8.282808851,1.6861865,13.39031232,13.09259311,18.15424539,13.35948351,3.358215109,7.20318846,19.77012135,19.16907683,7.308497376,5.138052235,15.97398283,0.170947482,99.82822,478.247433,15.07,40.3922
2015-11-30,-2.027210077,-3.635300468,-0.419119685,45.52369185,0.340761951,9.523796166,-10.89558546,5.984912739,-2.411985308,3.428064788,-30.02475948,6.900932612,-2.388603701,-2.958338091,30.19661833,-7.355052596,-0.774590411,-0.438931392,-3.975015325,-1.864701317,-0.409845278,-0.057256533,-9.393654309,-7.302778771,-1.872348446,-1.108072318,-0.550549102,0.130918957,-10.61585181,-7.545761204,-38.42852868,-11.78871178,0.16903949,-1.434012582,-61.4287381,-23.01386596,-7.689666056,-3.503166473,7.258009365,1.647799193,13.34335318,13.03810992,18.19958083,13.38541835,3.344698071,7.016296913,20.10911919,19.37452337,7.232843284,4.886646396,15.93324726,0.176882824,99.73387,479.004624,16.13,32.3601
2015-12-31,-2.196024444,-4.573255916,0.181207028,43.54673497,1.559545525,10.11303668,-9.808207346,8.673164351,-2.84086103,2.932059244,-47.1043114,11.05500103,-4.883696013,-2.546666636,43.91432411,-9.50384299,-1.770947387,-1.730543963,-2.140780603,0.046724864,-0.163939468,-1.515202922,-9.024833945,-0.17908483,-1.959606802,-0.306939704,2.154821473,0.138429097,-9.492925861,-6.38936066,-37.62060131,-7.9936322,1.61432806,-1.049855565,-79.25374187,-19.9178353,-9.348807446,-1.750707478,20.61885918,1.624432357,13.06142573,12.76383414,17.9140485,12.83869634,3.220412854,7.062402829,19.8889976,19.35321389,7.282435273,4.886710304,15.85718204,0.18170066,99.64178,468.59461,18.21,#N/A
2016-01-29,-1.680544085,-3.465998975,0.104910806,49.58343941,12.01763086,-6.686822724,-12.76951745,6.45687521,3.347911643,3.181141729,-32.49462972,28.52200951,-5.882683245,-0.679283413,21.47186474,-4.46686628,-6.192514021,-6.138675016,-6.711146451,-2.542826174,2.107309552,-0.198494196,-5.309224352,4.771141541,-1.500018661,0.032931496,-4.02610449,0.139263524,-23.67721381,-22.29118204,-36.78977488,-8.787678091,4.168552077,-2.266826605,-59.47004742,2.425149613,-11.73222881,-2.479051476,1.041121827,1.627770216,13.39399812,13.09803498,18.1058763,12.88393407,3.324414694,7.054521405,19.86433078,19.34154901,7.293478085,4.883676674,15.96995226,0.186147683,99.55644,442.999362,20.2,29.75
2016-02-29,-1.157103197,-3.373684647,1.059478252,55.71336826,13.03868337,-2.325948513,-4.656113262,7.785177323,2.359756095,4.749949015,-48.65824355,32.35149308,-6.848919414,-1.623786312,22.36823755,-5.501602025,-0.631696361,-0.678598772,-0.177655349,0.240553959,0.887236752,2.001116846,-2.03124887,10.50096716,0.647884949,0.787555424,-0.899818482,0.137594558,-10.83924186,-10.06143141,-18.25402306,0.624682844,5.855621413,3.89768664,-64.13074743,16.87146884,-7.922976673,0.089747641,11.31838425,1.629439204,13.35318962,13.03815191,18.10462041,12.54123131,3.331715839,7.089485848,19.72469552,19.73119482,7.281167008,4.872054997,15.9025208,0.190098117,99.4845,435.980561,20.55,31.19
2016-03-31,-0.205907841,-2.061203461,1.64938778,66.8526583,6.479334873,4.974941733,8.122087802,0.659212112,-3.26957729,6.343615367,-45.74471896,16.62483945,-0.49291493,-0.019280727,19.51189578,-6.710100333,7.215394781,6.638124968,12.42328437,4.054231087,0.158195781,3.281296829,4.812773661,0.169909827,4.882597755,3.655616617,9.917754403,0.135925651,10.85724913,10.61338697,12.62989771,6.548065345,4.424451748,13.24184083,-41.43400212,20.94639038,6.330749095,7.308619828,24.51715651,1.629439208,13.69958836,13.31148859,18.80246612,12.09537171,3.328460265,7.193313435,19.75965681,19.70704056,7.555424182,5.106578481,16.38657547,0.193511635,99.43697,459.14936,13.95,#N/A
2016-04-29,-0.315231566,-1.496900711,0.86643758,65.57238641,3.28145559,-4.454974505,-1.301365902,-3.70354126,-1.181115195,5.916482758,-23.37255801,22.62885189,2.393742123,3.330117974,5.221833639,-5.477473514,1.514413034,1.62366805,0.562401193,-0.084914839,-0.105284037,1.896343558,9.658312297,3.857533362,3.382748658,1.410230065,-2.973048918,0.13425668,-1.279880733,-1.449912248,-0.037824338,-0.30186484,4.947346604,10.81560716,-22.57575104,23.63537658,7.162514906,8.942643162,7.246109769,1.632776934,13.61176678,13.21851324,18.74308908,11.96034558,3.310242995,7.210034541,20.22369777,19.55841631,7.623545229,4.94693382,16.32983277,0.195743195,99.4099,461.742474,15.7,27.4
2016-05-31,0.191960479,-0.639111119,1.023032077,71.51202778,3.895035781,-7.031991225,-8.484479348,-5.168191469,-0.091648616,3.723804044,-8.49120494,17.44683653,4.282304905,3.480876056,3.95938128,-3.625687217,0.206111906,0.647534614,-3.782383653,-0.540290017,-0.002736128,-0.297996405,2.193903763,-5.891003454,0.032826931,-0.748923966,1.987564608,0.134256739,0.681523901,0.723019765,0.347439006,2.346957759,5.761564904,10.33412742,0.599365105,26.45892721,10.97286566,9.660939865,12.32233719,1.639452497,13.56408255,13.16815263,18.77819993,11.91861542,3.26091817,7.205010517,20.12562151,19.71679067,7.622999587,4.963613913,16.33518433,0.197403174,99.39837,467.202667,14.19,17.8
